function_name,cpu-cycles,instructions,cache-misses,cache-ref 
nvg__polyReverse,83336,4220,0,4 
nvg__polyReverse,26335,4220,0,7 
nvg__polyReverse,24211,4220,0,9 
nvg__polyReverse,23521,4220,0,8 
nvg__polyReverse,25939,4220,0,8 
nvg__polyReverse,24274,4220,0,5 
nvg__polyReverse,24942,4220,0,8 
nvg__polyReverse,30836,4220,0,7 
nvg__polyReverse,23744,4220,0,4 
nvg__polyReverse,25242,4220,0,6 
nvg__polyReverse,23734,4220,0,9 
nvg__polyReverse,23534,4220,0,3 
nvg__polyReverse,23752,4220,0,4 
nvg__polyReverse,23861,4220,0,10 
nvg__polyReverse,23744,4220,0,2 
nvg__polyReverse,23875,4220,0,9 
nvg__polyReverse,23913,4220,0,3 
nvg__polyReverse,27060,4220,0,2 
nvg__polyReverse,32294,4220,0,7 
nvg__polyReverse,24799,4220,0,10 
nvg__polyReverse,24908,4220,0,8 
nvg__polyReverse,24678,4220,0,12 
nvg__polyReverse,23912,4220,0,3 
nvg__polyReverse,23566,4220,0,6 
nvg__polyReverse,23445,4220,0,7 
vli_clear,23847,4220,0,5 
vli_clear,24639,4220,0,3 
vli_clear,23745,4220,0,5 
vli_clear,23884,4220,0,9 
vli_clear,92976,15853,0,11 
vli_clear,30541,4220,0,12 
vli_clear,25443,4220,0,8 
vli_clear,23721,4220,0,1 
vli_clear,24371,4220,0,11 
vli_clear,26409,4220,0,8 
vli_clear,23327,4220,0,7 
vli_clear,23524,4220,0,3 
vli_clear,25321,4220,0,3 
vli_clear,23928,4220,0,7 
vli_clear,23785,4220,0,5 
vli_clear,23734,4220,0,5 
vli_clear,25112,4220,0,4 
vli_clear,24841,4220,0,4 
vli_clear,26490,4220,0,17 
vli_clear,24841,4220,0,12 
vli_clear,24451,4220,0,17 
vli_clear,24605,4220,0,16 
vli_clear,24845,4220,0,14 
vli_clear,25978,4220,0,15 
vli_clear,24489,4220,0,20 
vli_clear,24332,4220,0,9 
vli_clear,25417,4220,0,3 
vli_clear,111935,4220,0,3 
vli_clear,25003,4220,0,31 
vli_clear,24640,4220,0,23 
vli_clear,32309,4220,0,18 
vli_clear,24036,4220,0,11 
vli_clear,29831,4220,0,9 
vli_clear,24684,4220,0,9 
vli_clear,23488,4220,0,7 
vli_clear,23737,4220,0,12 
vli_clear,24072,4220,0,15 
vli_clear,27980,4220,0,13 
vli_clear,26496,4220,0,12 
vli_clear,24365,4220,0,4 
vli_clear,23892,4220,0,4 
vli_clear,24420,4220,0,5 
vli_clear,25640,4220,0,12 
vli_clear,23822,4220,0,13 
vli_clear,23838,4220,0,4 
vli_clear,23761,4220,0,10 
vli_clear,24214,4220,0,6 
vli_clear,24673,4220,0,4 
vli_clear,23460,4220,0,4 
vli_clear,23747,4220,0,10 
vli_clear,24754,4220,0,3 
vli_clear,71193,11777,0,416 
vli_clear,23748,4220,0,4 
vli_clear,25585,4220,0,4 
vli_clear,23100,4220,0,3 
vli_clear,339398,4220,0,10 
vli_clear,26579,4220,0,8 
vli_clear,24352,4220,0,8 
vli_clear,25448,4220,0,8 
vli_clear,26878,4220,0,4 
vli_clear,25293,4220,0,10 
vli_clear,25354,4220,0,14 
vli_clear,23973,4220,0,16 
vli_clear,23455,4220,0,11 
vli_clear,24284,4220,0,6 
vli_clear,24607,4220,0,10 
vli_clear,24265,4220,0,13 
vli_clear,24046,4220,0,18 
vli_clear,24019,4220,0,16 
vli_clear,23764,4220,0,8 
vli_clear,23758,4220,0,19 
vli_clear,23787,4220,0,3 
vli_clear,24139,4220,0,16 
vli_clear,23860,4220,0,2 
vli_clear,25628,4220,0,7 
vli_clear,25276,4220,0,8 
vli_clear,23927,4220,0,4 
vli_clear,24003,4220,0,15 
vli_clear,23911,4220,0,9 
vli_clear,23881,4220,0,11 
vli_clear,23829,4220,0,6 
vli_clear,24183,4220,0,8 
vli_clear,23652,4220,0,2 
vli_clear,24539,4220,0,8 
vli_clear,25395,4220,0,14 
vli_clear,24245,4220,0,7 
vli_clear,23917,4220,0,9 
vli_clear,23868,4220,0,24 
vli_clear,24599,4220,0,3 
vli_clear,24025,4220,0,8 
vli_clear,119424,10862,0,295 
vli_clear,25229,4220,0,7 
vli_clear,23914,4220,0,7 
vli_clear,25235,4220,0,10 
vli_clear,23791,4220,0,7 
vli_clear,23539,4220,0,14 
vli_clear,23611,4220,0,12 
vli_clear,24481,4220,0,10 
vli_clear,23781,4220,0,21 
vli_clear,26027,4220,0,6 
stb_matchlen,23837,4220,0,8 
stb_matchlen,24915,4220,0,17 
stb_matchlen,25726,4220,0,14 
stb_matchlen,24311,4220,0,8 
stb_matchlen,23784,4220,0,6 
stb_matchlen,26961,4220,0,12 
stb_matchlen,22912,4220,0,4 
stb_matchlen,23967,4220,0,5 
stb_matchlen,23117,4220,0,2 
stb_matchlen,27900,4220,0,4 
stb_matchlen,22927,4220,0,3 
stb_matchlen,22927,4220,0,3 
stb_matchlen,22856,4220,0,3 
stb_matchlen,22708,4220,0,6 
stb_matchlen,79956,4220,0,6 
stb_matchlen,23679,4220,0,5 
stb_matchlen,23183,4220,0,8 
stb_matchlen,22993,4220,0,5 
stb_matchlen,23030,4220,0,3 
stb_matchlen,23168,4220,0,2 
stb_matchlen,24230,4220,0,5 
stb_matchlen,23673,4220,0,6 
stb_matchlen,22771,4220,0,5 
stb_matchlen,23076,4220,0,2 
stb_matchlen,22979,4220,0,2 
stb_matchlen,22677,4220,0,4 
stb_matchlen,23947,4220,0,17 
stb_matchlen,23866,4220,0,4 
stb_matchlen,23863,4220,0,2 
stb_matchlen,23895,4220,0,11 
stb_matchlen,23994,4220,0,3 
stb_matchlen,24135,4220,0,5 
stb_matchlen,23224,4220,0,2 
stb_matchlen,22851,4220,0,3 
stb_matchlen,23015,4220,0,3 
stb_matchlen,22934,4220,0,5 
stb_matchlen,22733,4220,0,6 
stb_matchlen,22924,4220,0,3 
stb_matchlen,22984,4220,0,3 
stb_matchlen,23089,4220,0,11 
stb_matchlen,23196,4220,0,4 
stb_matchlen,23159,4220,0,4 
stb_matchlen,23075,4220,0,3 
stb_matchlen,22897,4220,0,3 
stb_matchlen,23000,4220,0,2 
stb_matchlen,23100,4220,0,4 
stb_matchlen,23047,4220,0,7 
stb_matchlen,22947,4220,0,4 
stb_matchlen,23253,4220,0,2 
stb_matchlen,23119,4221,0,4 
stb_matchlen,22747,4220,0,2 
stb_matchlen,23387,4220,0,3 
stb_matchlen,22710,4220,0,2 
stb_matchlen,23506,4220,0,11 
stb_matchlen,23301,4220,0,11 
stb_matchlen,22916,4220,0,2 
stb_matchlen,24754,4220,0,14 
stb_matchlen,22828,4220,0,2 
stb_matchlen,24586,4220,0,2 
stb_matchlen,22877,4220,0,1 
stb_matchlen,23972,4220,0,5 
stb_matchlen,22898,4220,0,2 
stb_matchlen,23074,4220,0,2 
stb_matchlen,23925,4220,0,8 
stb_matchlen,27788,4220,0,3 
stb_matchlen,24694,4220,0,18 
stb_matchlen,23174,4220,0,3 
stb_matchlen,23094,4220,0,4 
stb_matchlen,78829,4220,0,6 
stb_matchlen,24054,4220,0,3 
stb_matchlen,23480,4220,0,8 
stb_matchlen,22896,4220,0,2 
stb_matchlen,23084,4220,0,4 
stb_matchlen,23202,4220,0,2 
stb_matchlen,50480,12079,0,510 
stb_matchlen,23292,4220,0,7 
stb_matchlen,23393,4220,0,7 
stb_matchlen,22953,4220,0,2 
stb_matchlen,22897,4220,0,2 
stb_matchlen,22957,4220,0,3 
stb_matchlen,22883,4220,0,3 
stb_matchlen,23967,4220,0,16 
stb_matchlen,23652,4220,0,10 
stb_matchlen,22989,4220,0,3 
stb_matchlen,22854,4220,0,3 
stb_matchlen,22962,4220,0,3 
stb_matchlen,22795,4220,0,2 
stb_matchlen,22991,4220,0,3 
stb_matchlen,22918,4220,0,2 
stb_matchlen,23630,4220,0,8 
stb_matchlen,22923,4220,0,3 
stb_matchlen,22908,4220,0,4 
stb_matchlen,23111,4220,0,2 
stb_matchlen,22724,4220,0,3 
stb_matchlen,23046,4220,0,3 
stb_matchlen,51106,4220,0,9 
stb_matchlen,22905,4220,0,3 
stb_matchlen,23385,4220,0,3 
stb_matchlen,23073,4220,0,3 
stb_matchlen,22886,4220,0,2 
get_msb,22891,4220,0,4 
get_msb,22975,4220,0,4 
get_msb,22912,4220,0,2 
get_msb,22709,4220,0,3 
get_msb,23186,4220,0,3 
get_msb,23057,4220,0,2 
get_msb,23080,4220,0,5 
get_msb,22764,4220,0,3 
get_msb,22934,4220,0,4 
get_msb,23191,4220,0,5 
get_msb,23021,4220,0,2 
get_msb,22904,4220,0,6 
get_msb,22780,4220,0,3 
get_msb,23769,4220,0,6 
get_msb,23128,4220,0,3 
get_msb,23003,4220,0,4 
get_msb,22835,4220,0,2 
get_msb,22882,4220,0,4 
get_msb,132630,37440,0,1549 
get_msb,22730,4220,0,4 
get_msb,23037,4220,0,3 
get_msb,23017,4220,0,2 
get_msb,22950,4220,0,2 
get_msb,22738,4220,0,5 
get_msb,23325,4220,0,5 
get_msb,23073,4220,0,6 
get_msb,22947,4220,0,5 
get_msb,24406,4220,0,31 
get_msb,22907,4220,0,3 
get_msb,23060,4220,0,3 
get_msb,24697,4220,0,5 
get_msb,22781,4220,0,4 
get_msb,22834,4220,0,3 
get_msb,22809,4220,0,5 
get_msb,23136,4220,0,4 
get_msb,22995,4220,0,5 
get_msb,22824,4220,0,4 
get_msb,22935,4220,0,6 
get_msb,22954,4220,0,4 
get_msb,23020,4220,0,12 
get_msb,24718,4220,0,22 
get_msb,24880,4220,0,29 
get_msb,24026,4220,0,29 
get_msb,24068,4220,0,13 
get_msb,25002,4220,0,31 
get_msb,22921,4220,0,2 
get_msb,23981,4220,0,21 
get_msb,23184,4220,0,2 
get_msb,23044,4220,0,5 
get_msb,22796,4220,0,2 
get_msb,22772,4220,0,5 
get_msb,23584,4220,0,8 
get_msb,23702,4220,0,3 
get_msb,27756,4221,0,7 
get_msb,22780,4220,0,4 
get_msb,22903,4220,0,7 
get_msb,22905,4220,0,6 
get_msb,24180,4220,0,10 
get_msb,22841,4220,0,4 
get_msb,23074,4220,0,4 
get_msb,22920,4220,0,2 
get_msb,22844,4220,0,3 
get_msb,23233,4220,0,9 
get_msb,22696,4220,0,3 
get_msb,23048,4220,0,5 
get_msb,22896,4220,0,4 
get_msb,22977,4220,0,3 
get_msb,23936,4220,0,5 
get_msb,22648,4220,0,3 
get_msb,22611,4220,0,4 
get_msb,23228,4220,0,3 
get_msb,23100,4220,0,4 
get_msb,22859,4220,0,2 
get_msb,25279,4220,0,54 
get_msb,22979,4220,0,3 
get_msb,23243,4220,0,4 
get_msb,22885,4220,0,4 
get_msb,22564,4220,0,3 
get_msb,22683,4220,0,3 
get_msb,185269,64862,0,10 
get_msb,22883,4220,0,3 
get_msb,22972,4220,0,8 
get_msb,66427,12306,0,592 
get_msb,22995,4220,0,3 
get_msb,23117,4220,0,8 
get_msb,23118,4220,0,4 
get_msb,22927,4220,0,3 
get_msb,23166,4220,0,4 
get_msb,22905,4220,0,5 
get_msb,23454,4220,0,10 
get_msb,23825,4220,0,13 
get_msb,22965,4220,0,6 
get_msb,22890,4220,0,3 
get_msb,22881,4220,0,4 
get_msb,22861,4220,0,3 
get_msb,23053,4220,0,3 
get_msb,22999,4220,0,5 
get_msb,24213,4220,0,16 
get_msb,54216,12791,0,7 
get_msb,22860,4220,0,4 
search_old_relocation,22897,4220,0,3 
search_old_relocation,22963,4220,0,6 
search_old_relocation,22931,4220,0,6 
search_old_relocation,23090,4220,0,5 
search_old_relocation,23099,4220,0,2 
search_old_relocation,23129,4220,0,6 
search_old_relocation,22952,4220,0,2 
search_old_relocation,22695,4220,0,4 
search_old_relocation,22717,4220,0,3 
search_old_relocation,22540,4220,0,2 
search_old_relocation,22732,4220,0,2 
search_old_relocation,22964,4220,0,4 
search_old_relocation,22888,4220,0,4 
search_old_relocation,22980,4220,0,3 
search_old_relocation,22808,4220,0,3 
search_old_relocation,22948,4220,0,6 
search_old_relocation,22672,4220,0,3 
search_old_relocation,22962,4220,0,3 
search_old_relocation,23040,4220,0,2 
search_old_relocation,22707,4220,0,3 
search_old_relocation,22873,4220,0,3 
search_old_relocation,27263,4221,0,5 
search_old_relocation,22753,4220,0,2 
search_old_relocation,22684,4220,0,6 
search_old_relocation,24455,4220,0,26 
search_old_relocation,23702,4220,0,5 
search_old_relocation,23940,4220,0,28 
search_old_relocation,23103,4220,0,3 
search_old_relocation,23054,4220,0,6 
search_old_relocation,22816,4220,0,3 
search_old_relocation,22877,4220,0,3 
search_old_relocation,23520,4220,0,18 
search_old_relocation,22750,4220,0,2 
search_old_relocation,23662,4220,0,18 
search_old_relocation,22968,4220,0,2 
search_old_relocation,22800,4220,0,4 
search_old_relocation,22810,4220,0,3 
search_old_relocation,22719,4220,0,4 
search_old_relocation,22795,4220,0,2 
search_old_relocation,24167,4220,0,2 
search_old_relocation,22882,4220,0,3 
search_old_relocation,22943,4220,0,18 
search_old_relocation,23119,4220,0,3 
search_old_relocation,23048,4220,0,3 
search_old_relocation,53071,11743,0,513 
search_old_relocation,53612,12496,0,425 
search_old_relocation,22902,4220,0,3 
search_old_relocation,23014,4220,0,2 
search_old_relocation,22951,4220,0,3 
search_old_relocation,23374,4220,0,18 
search_old_relocation,23013,4220,0,4 
search_old_relocation,22915,4220,0,1 
search_old_relocation,22836,4220,0,4 
search_old_relocation,22732,4220,0,3 
search_old_relocation,22888,4220,0,3 
search_old_relocation,22980,4220,0,3 
search_old_relocation,22892,4220,0,3 
search_old_relocation,22804,4220,0,3 
search_old_relocation,22936,4220,0,2 
search_old_relocation,22674,4220,0,4 
search_old_relocation,22954,4220,0,3 
search_old_relocation,22902,4220,0,0 
search_old_relocation,23024,4220,0,2 
search_old_relocation,23070,4220,0,4 
search_old_relocation,22782,4220,0,3 
search_old_relocation,23109,4220,0,3 
search_old_relocation,22942,4220,0,3 
search_old_relocation,22852,4220,0,3 
search_old_relocation,24051,4220,0,14 
search_old_relocation,22923,4220,0,4 
search_old_relocation,23024,4220,0,3 
search_old_relocation,22934,4220,0,2 
search_old_relocation,23070,4220,0,2 
search_old_relocation,22904,4220,0,2 
search_old_relocation,100174,12964,0,969 
search_old_relocation,22918,4220,0,3 
search_old_relocation,23048,4220,0,2 
search_old_relocation,23233,4220,0,5 
search_old_relocation,27809,4221,0,3 
search_old_relocation,22971,4220,0,2 
search_old_relocation,23018,4220,0,2 
search_old_relocation,23107,4220,0,2 
search_old_relocation,171548,64551,0,1828 
search_old_relocation,23060,4220,0,5 
search_old_relocation,22993,4220,0,5 
search_old_relocation,22694,4220,0,4 
search_old_relocation,22947,4220,0,5 
search_old_relocation,26248,4220,0,3 
search_old_relocation,29690,4220,0,3 
search_old_relocation,23344,4220,0,5 
search_old_relocation,23247,4220,0,4 
search_old_relocation,22851,4220,0,5 
search_old_relocation,22706,4220,0,6 
search_old_relocation,22807,4220,0,3 
search_old_relocation,68496,4220,0,16 
search_old_relocation,22687,4220,0,5 
search_old_relocation,23128,4220,0,6 
search_old_relocation,22871,4220,0,4 
search_old_relocation,46329,4220,0,7 
search_old_relocation,23824,4220,0,4 
mask_ctx_parse_maskfile_find_mask,23108,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22778,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22735,4220,0,5 
mask_ctx_parse_maskfile_find_mask,23039,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22851,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22834,4220,0,6 
mask_ctx_parse_maskfile_find_mask,22673,4220,0,0 
mask_ctx_parse_maskfile_find_mask,22900,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22804,4220,0,3 
mask_ctx_parse_maskfile_find_mask,23067,4220,0,3 
mask_ctx_parse_maskfile_find_mask,74322,11565,0,793 
mask_ctx_parse_maskfile_find_mask,22889,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22851,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22677,4220,0,6 
mask_ctx_parse_maskfile_find_mask,22957,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22891,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22765,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22701,4220,0,2 
mask_ctx_parse_maskfile_find_mask,22768,4220,0,2 
mask_ctx_parse_maskfile_find_mask,22903,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22944,4220,0,6 
mask_ctx_parse_maskfile_find_mask,22681,4220,0,2 
mask_ctx_parse_maskfile_find_mask,22916,4220,0,8 
mask_ctx_parse_maskfile_find_mask,23210,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22790,4220,0,8 
mask_ctx_parse_maskfile_find_mask,22941,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22980,4220,0,2 
mask_ctx_parse_maskfile_find_mask,22854,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22676,4220,0,7 
mask_ctx_parse_maskfile_find_mask,22898,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22618,4220,0,7 
mask_ctx_parse_maskfile_find_mask,22783,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22918,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22857,4220,0,3 
mask_ctx_parse_maskfile_find_mask,22844,4220,0,4 
mask_ctx_parse_maskfile_find_mask,22709,4220,0,8 
